from,to,count
JUND,VASP,10
JUND,LPIN2,10
JUND,DZIP1L,10
JUND,IBTK,10
JUND,DDX42,10
JUND,ACAP2,10
JUND,RSRC1,10
JUND,ZBTB4,10
JUND,SLC2A14,10
JUND,ENG,10
JUND,PXDC1,10
JUND,VPS36,10
JUND,UVRAG,10
JUND,STARD9,10
JUND,EGLN1,10
JUND,SLAIN2,10
JUND,TNS2,10
JUND,WSB1,10
JUND,RUFY3,10
JUND,TOR1AIP1,10
JUND,STAM,10
JUND,WNT5B,10
JUND,NDRG2,10
JUND,DBN1,10
JUND,DEGS1,10
JUND,TFDP2,10
JUND,NTRK2,10
JUND,RAB8B,10
JUND,AGO3,10
JUND,PPP6R1,10
JUND,HSPG2,10
JUND,ME2,10
JUND,RAPH1,10
JUND,KLHL36,10
JUND,UBE2M,10
JUND,FEM1B,10
JUND,TRIM44,10
JUND,SF3A3,10
JUND,PTPN1,10
JUND,LRP6,10
JUND,PID1,10
JUND,DPP8,10
JUND,SMARCC2,10
JUND,ASCC3,10
JUND,LRIG2,10
JUND,PNRC1,10
JUND,AEBP1,10
JUND,EMILIN1,10
JUND,ZFP90,10
JUND,TP53BP2,10
JUND,BLVRB,10
JUND,TRAM2,10
JUND,CTDSPL,10
JUND,MED13,10
JUND,UFL1,10
JUND,VIT,10
JUND,COL6A3,10
JUND,SMCHD1,10
JUND,RRAS,10
JUND,SHF,10
JUND,CCDC107,10
JUND,ASAP2,10
JUND,RELA,10
JUND,MCC,10
JUND,UBE2H,10
JUND,MAP1A,10
JUND,SSC5D,10
JUND,MAZ,10
JUND,CTSZ,10
JUND,ITPRIPL2,10
JUND,RADIL,10
JUND,LRRFIP1,10
JUND,ZNF655,10
JUND,LRCH3,10
JUND,FMNL3,10
JUND,UBE2R2,10
JUND,MAB21L2,10
JUND,DCAF8,10
JUND,IFT88,10
JUND,FAR1,10
JUND,STARD10,10
JUND,SIPA1L1,10
JUND,WSB2,10
JUND,TUBA1A,10
JUND,GFPT2,10
JUND,TAF15,10
JUND,HCG11,10
JUND,PPFIBP1,10
JUND,LTBP4,10
JUND,UGGT1,10
JUND,ELF1,10
JUND,KCTD9,10
JUND,NAGLU,10
JUND,SERTM1,10
JUND,RALGDS,10
JUND,NLRP1,10
JUND,WBP1L,10
JUND,SIPA1,10
JUND,AMOTL1,10
JUND,DYRK3,10
JUND,PLEKHH3,10
JUND,ZKSCAN1,10
JUND,BAZ1B,10
JUND,CCAR2,10
JUND,INO80,10
JUND,EPHX1,10
JUND,ARAP1,10
JUND,PRKCA,10
JUND,ARHGEF40,10
JUND,PTPRD,10
JUND,COL6A2,10
JUND,CMBL,10
JUND,THOC2,10
JUND,RYK,10
JUND,KIF5B,10
JUND,FGFR1OP2,10
JUND,LIMA1,10
JUND,RAD23A,10
JUND,FRS2,10
JUND,PIK3R1,10
JUND,LIMS1,10
JUND,PDK4,10
JUND,STARD13,10
JUND,SRPX2,10
JUND,CORO1B,10
JUND,THAP12,10
JUND,CASP8AP2,10
JUND,MDFIC,10
JUND,EFCAB14,10
JUND,LRRK2,10
JUND,ANTXR2,10
JUND,ATAD2B,10
JUND,LDLR,10
JUND,OSBP,10
JUND,ZNF598,10
JUND,HECTD1,10
JUND,FAXDC2,10
JUND,DDIT3,10
JUND,CEP164,10
JUND,CERS4,10
JUND,KIAA0930,10
JUND,RBM12B,10
JUND,DNAJB12,10
JUND,PLPP3,10
JUND,GOLGA4,10
JUND,AEBP2,10
JUND,GFRA1,10
JUND,MXD1,10
JUND,ZNF131,10
JUND,PBRM1,10
JUND,PACS1,10
JUND,AGAP3,10
JUND,ADCY9,10
JUND,MYLIP,10
JUND,ATG2B,10
JUND,PUF60,10
JUND,HCFC2,10
JUND,UBE2Q1,10
JUND,USP15,10
JUND,CLPTM1L,10
JUND,BPTF,10
JUND,WASL,10
JUND,FIP1L1,10
JUND,SEC16A,10
JUND,UBXN2B,10
JUND,YY1AP1,10
JUND,PWWP2A,10
JUND,TMPO,10
JUND,MAP3K5,10
JUND,SUSD6,10
JUND,SAP30L,10
JUND,ANKRD17,10
JUND,TNPO1,10
JUND,CUL4A,10
JUND,SUGP2,10
JUND,UBA2,10
JUND,DNAJC21,10
JUND,SMG6,10
JUND,SNX13,10
JUND,WWP1,10
JUND,NFATC2,10
JUND,LRRC8A,10
JUND,A4GALT,10
JUND,LRFN4,10
JUND,RIOK3,10
JUND,LRP10,10
JUND,MIER1,10
JUND,GATAD2A,10
JUND,ARL8A,10
JUND,OTUD1,10
JUND,VPS16,10
JUND,MYO1D,10
JUND,MYH10,10
JUND,DVL3,10
JUND,TUBA1C,10
JUND,DGCR8,10
JUND,MAGI3,10
JUND,UNC45A,10
JUND,MPZL1,10
JUND,KREMEN1,10
JUND,AMPD3,10
JUND,N4BP1,10
JUND,LRRFIP2,10
JUND,ZBTB41,10
JUND,SNRNP70,10
JUND,GEM,10
JUND,RNF169,10
JUND,S100A10,10
JUND,ZC3H14,10
JUND,COPB1,10
JUND,ZC2HC1A,10
JUND,CASD1,10
JUND,ITCH,10
JUND,RBM39,10
JUND,PIK3IP1,10
JUND,LGMN,10
JUND,ABHD17A,10
JUND,STXBP3,10
JUND,PLOD3,10
JUND,DOCK1,10
JUND,ARHGAP42,10
JUND,FAM129A,10
JUND,GLUD1,10
JUND,MLF1,10
JUND,APPL2,10
JUND,ZNF326,10
JUND,GNL1,10
JUND,RNF216,10
JUND,TUBB4B,10
JUND,EWSR1,10
JUND,SDHA,10
JUND,PPIL2,10
JUND,RNF115,10
JUND,HECTD2,10
JUND,LZIC,10
JUND,UNC50,10
JUND,CDH13,10
JUND,MYO9B,10
JUND,GAS7,10
JUND,TNKS2,10
JUND,EIF4H,10
JUND,NSMCE3,10
JUND,LATS1,10
JUND,NNT-AS1,10
JUND,SRSF10,10
JUND,RANBP2,10
JUND,GPC6,10
JUND,ADAMTS2,10
JUND,NUDC,10
JUND,B4GALT2,10
JUND,MDM2,10
JUND,SRP54,10
JUND,ULK2,10
JUND,SAV1,10
JUND,ZDHHC18,10
JUND,PTDSS2,10
JUND,PURB,10
JUND,RBM6,10
JUND,ATE1,10
JUND,PRPF3,10
JUND,IFT74,10
JUND,USP14,10
JUND,USP12,10
JUND,PUM1,10
JUND,SLC30A7,10
JUND,MARCH9,10
JUND,USP48,10
JUND,DAG1,10
JUND,MON2,10
JUND,PITPNB,10
JUND,ZBTB37,10
JUND,PRKAA1,10
JUND,GSK3A,10
JUND,ANO6,10
JUND,RASA3,10
JUND,CARM1,10
JUND,TMEM131,10
JUND,TM9SF3,10
JUND,PNMA1,10
JUND,CARS2,10
JUND,WDR82,10
JUND,PAPSS2,10
JUND,RBM33,10
JUND,DENND2A,10
JUND,BTBD7,10
JUND,SUPT6H,10
JUND,ORAI2,10
JUND,DCP1A,10
JUND,ZBTB11,10
JUND,ODF2L,10
JUND,FBXO9,10
JUND,STEAP4,10
JUND,ZBTB43,10
JUND,DHX9,10
JUND,PTPRM,10
JUND,LAMC1,10
JUND,ATXN7L3B,10
JUND,KCMF1,10
JUND,ITGB8,10
JUND,ASXL1,10
JUND,CUL1,10
JUND,ZNF787,10
JUND,CD276,10
JUND,ASPH,10
JUND,TBC1D16,10
JUND,MAPK8IP3,10
JUND,MAP4K5,10
JUND,CLINT1,10
JUND,PTBP1,10
JUND,TBK1,10
JUND,PITRM1,10
JUND,TBC1D9B,10
JUND,FKBP14,10
JUND,MAPK14,10
JUND,NR2C1,10
JUND,FMR1,10
JUND,IKBIP,10
JUND,TADA2B,10
JUND,SFPQ,10
JUND,TCEA1,10
JUND,MLH3,10
JUND,YTHDF1,10
JUND,CBR3,10
JUND,CCNY,10
JUND,SLC35E4,10
JUND,SGCE,10
JUND,DICER1,10
JUND,OGT,10
JUND,C17orf58,10
JUND,LRP5,10
JUND,VKORC1L1,10
JUND,LENG8,10
JUND,ZC3H7A,10
JUND,NARS,10
JUND,ARIH2,10
JUND,PPP1R14B,10
JUND,SIDT2,10
JUND,PAPOLG,10
JUND,MED1,10
JUND,ETFDH,10
JUND,KIF3B,10
JUND,FOXD1,10
JUND,CHRDL1,10
JUND,CFAP97,10
JUND,TOMM20,10
JUND,RNF168,10
JUND,PPP1R15B,10
JUND,GRK2,10
JUND,OTUD4,10
JUND,MED16,10
JUND,CLK1,10
JUND,MARK3,10
JUND,UBR3,10
JUND,CERS5,10
JUND,MSANTD3,10
JUND,TRPC4AP,10
JUND,SFRP1,10
JUND,ANKRD33B,10
JUND,CEP126,10
JUND,PRKACA,10
JUND,ITGA7,10
JUND,CCNL1,10
JUND,SEPT2,10
JUND,EFNB1,10
JUND,ADAM15,10
JUND,CCDC186,10
JUND,CSRNP1,10
JUND,TNFAIP2,10
JUND,TNRC6A,10
JUND,PPP1R10,10
JUND,C9orf3,10
JUND,GGT5,10
JUND,SERPINE1,10
JUND,EZH1,10
JUND,PLXND1,10
JUND,SDC3,10
JUND,DLL1,10
JUND,REXO1,10
JUND,CDK5RAP2,10
JUND,SOCS5,10
JUND,SEMA3G,10
JUND,SH3BP5,10
JUND,ANKRD12,10
JUND,TTC17,10
JUND,MAP3K4,10
JUND,AKAP9,10
JUND,SRSF5,10
JUND,POR,10
JUND,ZNF217,10
JUND,YTHDF3,10
JUND,SENP6,10
JUND,ZNF106,10
JUND,MYO5A,10
JUND,TNKS1BP1,10
JUND,FAM13B,10
JUND,RPS6KB1,10
JUND,NUDT3,10
JUND,SRSF4,10
JUND,ZZEF1,10
JUND,IDS,10
JUND,MKNK2,10
JUND,CCAR1,10
JUND,LUC7L,10
JUND,HS3ST6,10
JUND,PTGS2,10
JUND,SGSM2,10
JUND,PGP,10
JUND,DUSP8,10
JUND,PCMTD2,10
JUND,FBXO41,10
JUND,PLXNB2,10
JUND,CRABP1,10
JUND,TMEM8A,10
JUND,IL4R,10
JUND,PHACTR4,10
JUND,UHRF1BP1L,10
JUND,CCDC6,10
JUND,TTC3,10
JUND,TRIM28,10
JUND,GNPTAB,10
JUND,UTP6,10
JUND,PHF10,10
JUND,ANKRD13D,10
JUND,MATN2,10
JUND,MCFD2,10
JUND,DYNC1LI1,10
JUND,SPATA6,10
JUND,SEL1L,10
JUND,GINM1,10
JUND,TRAK2,10
JUND,BSDC1,10
JUND,CALCOCO2,10
JUND,LARP6,10
JUND,GNA11,10
JUND,PFKFB3,10
JUND,EXOC3,10
JUND,HMGXB3,10
JUND,SNX5,10
JUND,BOD1L1,10
JUND,KIF1BP,10
JUND,RAB12,10
JUND,UPF1,10
JUND,SUPT16H,10
JUND,DENND5A,10
JUND,EHMT1,10
JUND,PGM3,10
JUND,XRN1,10
JUND,UBR2,10
JUND,CDK5RAP3,10
JUND,CLCN7,10
JUND,RNF215,10
JUND,MACF1,10
JUND,ZBTB10,10
JUND,ACOX1,10
JUND,TMEM259,10
JUND,PTGER4,10
JUND,LAMB2,10
JUND,RUSC2,10
JUND,CAND1,10
JUND,PPP6R3,10
JUND,CERK,10
JUND,LRP11,10
JUND,NPLOC4,10
JUND,TM7SF3,10
JUND,GPATCH2L,10
JUND,AVEN,10
JUND,CD34,10
JUND,UBE2I,10
JUND,PCDHGC3,10
JUND,CSRP1,10
JUND,RBM26,10
JUND,FAM193B,10
JUND,STK24,10
JUND,SLC35E2B,10
JUND,IFRD1,10
JUND,ACBD6,10
JUND,DLC1,10
JUND,CAB39L,10
JUND,BCAT1,10
JUND,HERC4,10
JUND,TNC,10
JUND,PEPD,10
JUND,MPND,10
JUND,BICD2,10
JUND,CAPN2,10
JUND,USF1,10
JUND,AKAP8L,10
JUND,RSRC2,10
JUND,ZNF638,10
JUND,ZFC3H1,10
JUND,SAFB2,10
JUND,SMC3,10
JUND,CALR,10
JUND,IP6K1,10
JUND,RBM25,10
JUND,ARCN1,10
JUND,SAFB,10
JUND,PCNT,10
JUND,SLC39A9,10
JUND,TXNDC15,10
JUND,DDX3X,10
JUND,GPC3,10
JUND,FTSJ3,10
JUND,NDUFS1,10
JUND,DGCR2,10
JUND,CNOT1,10
JUND,SF3A1,10
JUND,RIF1,10
JUND,RBM5,10
JUND,ISCU,10
JUND,ATP8B2,10
JUND,RALGAPA1,10
JUND,IWS1,10
JUND,RAF1,10
JUND,C2CD5,10
JUND,DYNC1H1,10
JUND,IRAK1,10
JUND,GNAI3,10
JUND,TBC1D14,10
JUND,NASP,10
JUND,LUC7L3,10
JUND,SLC3A2,10
JUND,C7,10
JUND,DESI2,10
JUND,NISCH,10
JUND,WDR13,10
JUND,CCNK,10
JUND,SLC39A7,10
JUND,RXRB,10
JUND,RUFY1,10
JUND,CHM,10
JUND,DNAJB4,10
JUND,KIF2A,10
JUND,UBE2S,10
JUND,TM9SF4,10
JUND,SREK1,10
JUND,EEF2,10
JUND,RSBN1,10
JUND,MEF2A,10
JUND,PIK3R3,10
JUND,BMP2K,10
JUND,FAF2,10
JUND,ZNF445,10
JUND,LRRC15,10
JUND,SF3B3,10
JUND,SMARCA1,10
JUND,PPL,10
JUND,MMP14,10
JUND,GDF10,10
JUND,CDC5L,10
JUND,VPS13D,10
JUND,SNX27,10
JUND,ANGPTL2,10
JUND,FAM184A,10
JUND,TXNIP,10
JUND,OPTN,10
JUND,APPBP2,10
JUND,CLUAP1,10
JUND,MMP28,10
JUND,CPE,10
JUND,CLCN3,10
JUND,SMARCD2,10
JUND,HOMER3,10
JUND,PXDN,10
JUND,NOC2L,10
JUND,RECQL,10
JUND,HSPD1,10
JUND,KIF13A,10
JUND,SNX14,10
JUND,TNXB,10
JUND,RC3H1,10
JUND,ERCC6L2,10
JUND,HIF3A,10
JUND,HSPA1B,10
JUND,TESK1,10
JUND,PIK3C3,10
JUND,ST3GAL5,10
JUND,SCARA5,10
JUND,ALDH1A3,10
JUND,CCDC69,10
JUND,SYNJ2,10
JUND,ZNF331,10
JUND,ACO1,10
JUND,DMWD,10
JUND,ADAMTS7,10
JUND,GTF3C1,10
JUND,HEXDC,10
JUND,GFPT1,10
JUND,SEC31A,10
JUND,BFAR,10
JUND,STAM2,10
JUND,COLEC12,10
JUND,SPOCK1,10
JUND,DNM1L,10
JUND,DYRK1B,10
JUND,RAB6B,10
JUND,HIST1H1E,10
JUND,CDKL5,10
JUND,CDYL,10
JUND,PLD1,10
JUND,TRRAP,10
JUND,AP2A2,10
JUND,PPP3R1,10
JUND,BRINP1,10
JUND,NCOA2,10
JUND,SEPT8,10
JUND,SLC6A2,10
JUND,CREBL2,10
JUND,TMEM91,10
JUND,CXXC4,10
JUND,GSG1L,10
JUND,GSPT2,10
JUND,DUSP2,10
JUND,LEMD3,10
JUND,CDH4,10
JUND,SCAMP1,10
JUND,AGPS,10
JUND,SLC43A2,10
JUND,GGA3,10
JUND,CCDC93,10
JUND,ERLIN2,10
KDM5A,FYN,10
KDM5A,ZFX,10
KDM5A,HIVEP1,10
KDM5A,EVI5,10
KDM5A,FGD5-AS1,10
KDM5A,KIAA0232,10
KDM5A,TRPS1,10
KDM5A,TNRC18,10
KDM5A,PDE4D,10
KDM5A,NFIX,10
KDM5A,SNED1,10
KDM5A,HIVEP2,10
KDM5A,INPPL1,10
KDM5A,CAPN1,10
KDM5A,PIAS1,10
KDM5A,MEF2D,10
KDM5A,EIF4G3,10
KDM5A,FBLIM1,10
KDM5A,AHCTF1,10
KDM5A,SLCO3A1,10
KDM5A,FBN1,10
KDM5A,ABL1,10
KDM5A,SPTAN1,10
KDM5A,MXD4,10
KDM5A,NIN,10
KDM5A,GLG1,10
KDM5A,PPP1CC,10
KDM5A,JAK1,10
KDM5A,LHFPL2,10
KDM5A,STAG1,10
KDM5A,CHD4,10
KDM5A,TCF3,10
KDM5A,EIF4G1,10
KDM5A,MYO1C,10
KDM5A,RERE,10
KDM5A,BCL2L11,10
KDM5A,REV3L,10
KDM5A,KDM5B,10
KDM5A,ZNF503,10
KDM5A,FOXO1,10
KDM5A,RBFOX2,10
KDM5A,RHOQ,10
KDM5A,TNS1,10
KDM5A,AHNAK,10
KDM5A,SBNO2,10
KDM5A,PTPRG,10
KDM5A,HNRNPH1,10
KDM5A,ZCCHC24,10
KDM5A,TLK1,10
KDM5A,ILF3,10
KDM5A,PDZD8,10
KDM5A,CEP126,10
KDM5A,ERBIN,10
KDM5A,TACC1,10
KDM5A,HDAC7,10
KDM5A,UBR5,10
KDM5A,PDS5A,10
KDM5A,MAN1A2,10
KDM5A,PKDCC,10
KDM5A,PARD3,10
KDM5A,ARID4B,10
KDM5A,LTBP1,10
KDM5A,DCAF5,10
KDM5A,AKAP13,10
KDM5A,ECE1,10
KDM5A,PLEKHM2,10
KDM5A,KAT6A,10
KDM5A,SLK,10
KDM5A,BPTF,10
KDM5A,YES1,10
KDM5A,VCAN,10
KDM5A,KLHL24,10
KDM5A,ZFPM2,10
KDM5A,ZNF652,10
KDM5A,OPTN,10
KDM5A,CANX,10
KDM5A,ACIN1,10
KDM5A,MBNL1,10
KDM5A,KIF1B,10
KDM5A,ROCK1,10
KDM5A,CCPG1,10
KDM5A,RB1CC1,10
KDM5A,SETX,10
KDM5A,MTA1,10
KDM5A,SPRED1,10
KDM5A,NIPBL,10
KDM5A,CDK13,10
KDM5A,MAP4,10
KDM5A,HUWE1,10
KDM5A,QKI,10
KDM5A,ZNF148,10
KDM5A,CEP350,10
KDM5A,FAM168A,10
KDM5A,PJA2,10
KDM5A,HIPK3,10
KDM5A,CSNK2A1,10
KDM5A,DDB1,10
KDM5A,TAOK1,10
KDM5A,NRDC,10
KDM5A,ATXN2,10
KDM5A,PHF3,10
KDM5A,WWTR1,10
KDM5A,UTRN,10
KDM5A,BCL9L,10
KDM5A,ADIPOR2,10
KDM5A,SCAF11,10
KDM5A,FGFR1,10
KDM5A,HP1BP3,10
KDM5A,PTEN,10
KDM5A,EIF3A,10
KDM5A,GBE1,10
KDM5A,TBC1D5,10
KDM5A,SP1,10
KDM5A,SESN3,10
KDM5A,NEK7,10
KDM5A,WIPF2,10
KDM5A,CELF1,10
KDM5A,ERC1,10
KDM5A,HNRNPUL1,10
KDM5A,TRPM7,10
KDM5A,IRF2BP2,10
KDM5A,PTPRA,10
KDM5A,HSPA5,10
KDM5A,PPP2R5C,10
KDM5A,AAK1,10
KDM5A,GIGYF2,10
KDM5A,TRIP12,10
KDM5A,AFF4,10
KDM5A,ARHGEF12,10
KDM5A,ZNF384,10
KDM5A,CBX5,10
KDM5A,PAK2,10
KDM5A,PRRC2C,10
KDM5A,UBXN7,10
KDM5A,PKN2,10
KDM5A,CHD2,10
KDM5A,LTBP3,10
KDM5A,CCDC88A,10
KDM5A,GOLGA4,10
KDM5A,FEM1B,10
KDM5A,SON,10
KDM5A,OSBP,10
KDM5A,ABCC9,10
KDM5A,ASAP2,10
KDM5A,SNX13,10
KDM5A,UBE2H,10
KDM5A,MYH10,10
KDM5A,HECTD1,10
KDM5A,ANTXR2,10
KDM5A,SLC16A2,10
KDM5A,GOLGB1,10
KDM5A,PRKACB,10
KDM5A,RBM39,10
KDM5A,DOCK1,10
KDM5A,PRRX1,10
KDM5A,SRSF10,10
KDM5A,ROCK2,10
KDM5A,IFT74,10
KDM5A,PUM1,10
KDM5A,ANO6,10
KDM5A,ZBTB40,10
KDM5A,TM9SF3,10
KDM5A,PNRC2,10
KDM5A,PHLPP2,10
KDM5A,WDR82,10
KDM5A,DHX9,10
KDM5A,ATXN7L3B,10
KDM5A,MBTPS1,10
KDM5A,H6PD,10
KDM5A,PTBP1,10
KDM5A,DDX42,10
KDM5A,BICC1,10
KDM5A,SFPQ,10
KDM5A,AGO3,10
KDM5A,DICER1,10
KDM5A,EMILIN2,10
KDM5A,NARS,10
KDM5A,CLTC,10
KDM5A,USP11,10
KDM5A,TNRC6A,10
KDM5A,DDX17,10
KDM5A,BAG6,10
KDM5A,ZNF638,10
KDM5A,MGA,10
KDM5A,SMU1,10
KDM5A,SAFB,10
KDM5A,CAPNS1,10
KDM5A,CFLAR,10
KDM5A,LAMA2,10
KDM5A,ARCN1,10
KDM5A,ZFC3H1,10
KDM5A,C6orf89,10
KDM5A,BOD1L1,10
KDM5A,SF3B1,10
KDM5A,BLOC1S6,10
KDM5A,RALGAPA1,10
KDM5A,SYNE1,10
KDM5A,GFPT1,10
KDM5A,ATRX,10
KDM5A,TLN1,10
KDM5A,KTN1,10
KDM5A,HDLBP,10
KDM5A,VCP,10
KDM5A,IP6K1,10
KDM5A,VSTM4,10
KDM5A,VPS8,10
KDM5A,PLXNB2,10
KDM5A,RNF125,10
KDM5A,MAP3K3,10
KDM5A,SENP6,10
KDM5A,AKAP9,10
KDM5A,ANKRD12,10
KDM5A,BAZ1B,10
KDM5A,TMEM8A,10
KDM5A,LAMP2,10
KDM5A,GNPTAB,10
KDM5A,PPFIBP1,10
KDM5A,ATL3,10
KDM5A,ANKRD13D,10
KDM5A,SEL1L,10
KDM5A,ATP1A1,10
KDM5A,ATG13,10
KDM5A,RAB12,10
KDM5A,MACF1,10
KDM5A,TMEM259,10
KDM5A,GPATCH2L,10
KDM5A,DYM,10
KDM5A,RBM26,10
KDM5A,TBC1D8B,10
KDM5A,GATAD1,10
KDM5A,RBM25,10
KDM5A,RIF1,10
KDM5A,RBM5,10
KDM5A,RAB14,10
KDM5A,DYNC1H1,10
KDM5A,UGGT1,10
KDM5A,TTC17,10
KDM5A,EPS8,10
KDM5A,FN1,10
KDM5A,KCNQ1OT1,10
KDM5A,PDE5A,10
KDM5A,ACTN4,10
KDM5A,DHX38,10
KDM5A,GAK,10
KDM5A,DNAJC10,10
KDM5A,FAM208A,10
KDM5A,CLK1,10
KDM5A,TPR,10
KDM5A,MED15,10
KDM5A,SASH1,10
KDM5A,TSPAN11,10
KDM5A,ARFGAP1,10
KDM5A,TXNRD1,10
KDM5A,LAMB1,10
KDM5A,SRPRA,10
KDM5A,EEA1,10
KDM5A,CSNK2A2,10
KDM5A,PTPN11,10
KDM5A,RAPGEF2,10
KDM5A,IGF2R,10
KDM5A,NEDD4,10
KDM5A,GLI2,10
KDM5A,CCDC50,10
KDM5A,TXNIP,10
KDM5A,UCHL5,10
KDM5A,PDGFD,10
KDM5A,GPR107,10
KDM5A,IQGAP1,10
KDM5A,SPAG9,10
KDM5A,BRD4,10
KDM5A,NUMA1,10
KDM5A,EIF2AK1,10
KDM5A,CHPF2,10
KDM5A,VPS4B,10
KDM5A,CD109,10
KDM5A,MAML2,10
KDM5A,MIA3,10
KDM5A,ACBD3,10
KDM5A,TRIP11,10
KDM5A,CABIN1,10
KDM5A,AARS,10
KDM5A,SYNRG,10
KDM5A,TTC37,10
KDM5A,PRH1,10
KDM5A,IARS,10
KDM5A,ATM,10
KDM5A,SPIRE1,10
KDM5A,OCRL,10
KDM5A,UTP23,10
KDM5A,KMT2B,10
KDM5A,ZNF322,10
KDM5A,COPA,10
KDM5A,NOL11,10
KDM5A,LRRK2,10
KDM5A,KDM5A,10
KDM5A,AHI1,10
KDM5A,DMAP1,10
KDM5A,MYO6,10
KDM5A,TRERF1,10
KDM5A,GIT2,10
KDM5A,TOMM70,10
KDM5A,STAM,10
KDM5A,DVL3,10
KDM5A,SF3A1,10
KDM5A,TMEM131,10
KDM5A,ACO1,10
KDM5A,UFL1,10
KDM5A,GPATCH2,10
KLF10,MIDN,10
KLF10,LRRC32,10
KLF10,HES1,10
KLF10,SOCS3,10
KLF10,TGIF1,10
KLF10,GADD45B,10
KLF10,FURIN,10
KLF10,SKIL,10
KLF10,CEBPB,10
KLF10,VEZF1,10
KLF10,PIM1,10
KLF10,TUBB2B,10
KLF10,HTRA3,10
KLF10,JUNB,10
KLF10,BCL3,10
KLF10,KLF10,10
KLF10,EMP1,10
KLF10,PPP1R18,10
KLF10,CTNNB1,10
KLF10,HRH1,10
KLF10,RTN4,10
KLF10,CRK,10
KLF10,ANGPTL2,10
KLF10,BHLHE40,10
KLF13,EP300,10
KLF13,ZFHX3,10
KLF13,BRD3,10
KLF13,CTBP2,10
KLF13,NTN1,10
KLF13,HIVEP1,10
KLF13,TRIM8,10
KLF13,NR4A2,10
KLF13,NFATC1,10
KLF13,BBC3,10
KLF13,KLF3,10
KLF13,RASSF8,10
KLF13,RASSF8-AS1,10
KLF13,YY1,10
KLF13,FLNA,10
KLF13,GLIS2,10
KLF13,ZEB2,10
KLF13,LMO4,10
KLF13,JUND,10
KLF13,FBRS,10
KLF13,ANP32B,10
KLF13,CCND1,10
KLF13,EIF4G1,10
KLF13,NR2F6,10
KLF13,FYN,10
KLF13,SP3,10
KLF13,AKT3,10
KLF13,ZFP36L1,10
KLF13,YAP1,10
KLF13,PCBP4,10
KLF13,SCN1B,10
KLF13,CCND2,10
KLF13,DLGAP4,10
KLF13,ARID1B,10
KLF13,GPM6B,10
KLF13,SLCO3A1,10
KLF13,MIDN,10
KLF13,DPYSL3,10
KLF13,TBX3,10
KLF13,CAPN1,10
KLF13,HIC1,10
KLF13,MAP4K4,10
KLF13,MAP7D1,10
KLF13,FBXO11,10
KLF13,PTPRG,10
KLF13,FOXN3,10
KLF13,DIAPH1,10
KLF13,CHSY1,10
KLF13,CUL3,10
KLF13,KDM6B,10
KLF13,MEF2D,10
KLF13,ARHGEF7,10
KLF13,METRN,10
KLF13,ALX4,10
KLF13,RAP1B,10
KLF13,FBLIM1,10
KLF13,CSGALNACT1,10
KLF13,SLC25A37,10
KLF13,TBX2,10
KLF13,NFIC,10
KLF13,TGFB1,10
KLF13,FURIN,10
KLF13,NDRG1,10
KLF13,PPP1CC,10
KLF13,ANKRD11,10
KLF13,PLEKHO1,10
KLF13,DYRK2,10
KLF13,LMNA,10
KLF13,LPGAT1,10
KLF13,RHOQ,10
KLF13,KLHL42,10
KLF13,TSHZ3,10
KLF13,CTNNA1,10
KLF13,AKT1,10
KLF13,REST,10
KLF13,MSX1,10
KLF13,ZBTB7A,10
KLF13,ATP11B,10
KLF13,C11orf96,10
KLF13,PRR5L,10
KLF13,YWHAZ,10
KLF13,LHFPL2,10
KLF13,ZCCHC24,10
KLF13,PAFAH1B1,10
KLF13,PCGF3,10
KLF13,SEPT9,10
KLF13,GLG1,10
KLF13,HDAC5,10
KLF13,PPP2R2A,10
KLF13,ROCK1,10
KLF13,AGO2,10
KLF13,ABL1,10
KLF13,CALM1,10
KLF13,KLF9,10
KLF13,DCAF5,10
KLF13,PCGF2,10
KLF13,CEBPB,10
KLF13,SH3GL1,10
KLF13,PDGFA,10
KLF13,CHD4,10
KLF13,UBALD2,10
KLF13,AKAP13,10
KLF13,TNS1,10
KLF13,NR4A1,10
KLF13,USP34,10
KLF13,RORA,10
KLF13,ETS1,10
KLF13,ANP32A,10
KLF13,RCOR1,10
KLF13,GNB1,10
KLF13,GRASP,10
KLF13,DEK,10
KLF13,PSD3,10
KLF13,MAFG,10
KLF13,TSC22D1,10
KLF13,PLXNA1,10
KLF13,INTS1,10
KLF13,SLC30A1,10
KLF13,NCOR2,10
KLF13,EPB41L2,10
KLF13,EIF5,10
KLF13,ELK3,10
KLF13,MXD4,10
KLF13,CUX1,10
KLF13,FAM102B,10
KLF13,SLK,10
KLF13,FOXC1,10
KLF13,SMAD7,10
KLF13,SAMD1,10
KLF13,CTDSP2,10
KLF13,HIPK1,10
KLF13,ROCK2,10
KLF13,RNF19B,10
KLF13,ING1,10
KLF13,HTRA3,10
KLF13,RBFOX2,10
KLF13,LTBP1,10
KLF13,RABL6,10
KLF13,LUZP1,10
KLF13,TBL1X,10
KLF13,CTDSP1,10
KLF13,AHNAK,10
KLF13,SIRPA,10
KLF13,JAK1,10
KLF13,PHLDA2,10
KLF13,CAMSAP2,10
KLF13,PDGFRA,10
KLF13,VAPB,10
KLF13,HDGF,10
KLF13,ADARB1,10
KLF13,PRKAB2,10
KLF13,PLEKHA3,10
KLF13,NCKAP5L,10
KLF13,PTPN14,10
KLF13,CDR2,10
